timestamp,W1 (m),W2 (m),W3 (m),W4 (m),W5 (m),L1 (m),L2 (m),L3 (m),L4 (m),L5 (m),Vdd (V),Vi (V),Vin1_dc (V),Vin2_dc (V),Vin1_ac (V),Vin2_ac (V),gain_db,bandwidth (Hz),phase_margin,region5,Fom,SR,PSRR,CMRR,fit_b0,fit_b1,fit_b2,fit_a1,fit_a2
five_stage_amp_20250523_215642.raw,5.84e-06,5.84e-06,5.23e-06,5.23e-06,5.93e-06,2.1e-07,2.1e-07,2e-07,2e-07,1.6e-07,1.2,0.98,0.93,0.93,0.035,-0.035,-16.139517373812527,549540873.857642,179.99999988764867,0.0007306450223617206,-12139033607012.783,269166736.2677136,8.387488840437523,-37.72314229476498,0.1542535229485405,-1.0408011077636524e-09,1.6647278480206401e-19,-8.98287860543682e-09,3.3020860550727285e-18
five_stage_amp_20250523_215644.raw,3.2e-06,3.2e-06,2.06e-06,2.06e-06,5.98e-06,2.1e-07,2.1e-07,1.5e-07,1.5e-07,2e-07,1.2,0.16,0.07,0.07,0.032,-0.032,14.238986996977873,7244.359600750002,101.1907177963788,1.255242713118168e-08,8217720850198.664,144436.3877586541,18.08238002562508,-7.344637555928171,5.151720366773933,-1.9468078586348734e-07,6.215057291818571e-16,2.267365985050898e-05,-4.709765020866811e-13
five_stage_amp_20250523_215646.raw,3.2900000000000003e-06,3.2900000000000003e-06,1.23e-06,1.23e-06,5.4400000000000004e-06,1.4e-07,1.4e-07,2.4000000000000003e-07,2.4000000000000003e-07,1.8e-07,1.2,0.68,0.47000000000000003,0.47000000000000003,0.034,-0.034,40.6269935316119,2187761.623949603,86.15522047261257,9.56046671485565e-05,929684501770.1763,57306652.80990398,34.99414767649968,19.04336861077577,107.48544939639837,3.985982681903415e-09,-1.3821155172394202e-20,7.361000922734493e-08,6.670706986492646e-18
five_stage_amp_20250523_215647.raw,3.4700000000000002e-06,3.4700000000000002e-06,5.9700000000000004e-06,5.9700000000000004e-06,1.31e-06,2.2e-07,2.2e-07,2.1e-07,2.1e-07,2.4000000000000003e-07,1.2,0.2,0.99,0.99,0.045,-0.045,42.38808644656851,1905.460717963269,88.74709618501358,5.746972428289916e-08,1405415366810.8223,64092.19734651011,38.07764215500016,20.8044626048641,131.64500531018484,1.660227147600615e-06,-3.5501492607720393e-15,8.644042484422277e-05,2.785525866917056e-12
five_stage_amp_20250523_215649.raw,5.77e-06,5.77e-06,2.18e-06,2.18e-06,3.23e-06,1.2000000000000002e-07,1.2000000000000002e-07,6.000000000000001e-08,6.000000000000001e-08,1.2000000000000002e-07,1.2,0.93,0.01,0.01,0.023,-0.023,-11.836556262429966,60255.95860743681,179.99900127040505,3.476502069556572e-08,-20515536304413.836,635213865.5715032,11.05376144497535,-33.42018117903734,0.24403132396895158,-1.9606103585172746e-06,6.167468420006459e-14,-1.556086010092697e-05,7.346233280228627e-12
five_stage_amp_20250523_215650.raw,3.2e-06,3.2e-06,5.15e-06,5.15e-06,1.75e-06,1.9e-07,1.9e-07,1.9e-07,1.9e-07,9e-08,1.2,0.75,0.89,0.89,0.041,-0.041,4.646645071189758,125892541.1794204,125.58044687743413,0.0004795987712192681,1219723633744.3843,251241681.2185445,5.892293632866886,-16.93697984976296,1.707388129849255,2.8691846885057977e-11,-1.6955208849021824e-22,1.3329813704125948e-09,3.859308783762278e-20
five_stage_amp_20250523_215652.raw,1.29e-06,1.29e-06,1.3800000000000001e-06,1.3800000000000001e-06,3.17e-06,1.4e-07,1.4e-07,9e-08,9e-08,2.2e-07,1.2,1.19,0.3,0.3,0.007,-0.007,31.535628322083898,229086.7652767817,91.20886840391326,2.67432944839717e-06,2701385608122.0376,186086094.1459596,26.8404095126799,9.952003401692986,37.73823592995127,-2.608194499459887e-08,1.2267230671284738e-18,7.206530442725144e-07,-4.2871394647586236e-16
five_stage_amp_20250523_215653.raw,5.5200000000000005e-06,5.5200000000000005e-06,4.9100000000000004e-06,4.9100000000000004e-06,2.0100000000000002e-06,2.3e-07,2.3e-07,2.1e-07,2.1e-07,1.6e-07,1.2,0.86,0.47000000000000003,0.47000000000000003,0.034,-0.034,46.17922212679936,1047128.548050923,85.08600876571802,7.743122311918038e-05,624497197226.6105,214835448.2916049,40.85427490824303,24.59559720587581,203.68596566144464,8.344124361846357e-09,-6.370014503284242e-20,1.582085090749648e-07,1.8040989133358898e-17
five_stage_amp_20250523_215655.raw,3.72e-06,3.72e-06,2.77e-06,2.77e-06,3.2500000000000002e-06,1.4e-07,1.4e-07,6.000000000000001e-08,6.000000000000001e-08,1.9e-07,1.2,1.18,0.7000000000000001,0.7000000000000001,0.034,-0.034,18.59930331264355,79432823.47243041,95.85222920644196,0.0005372455489300607,2749944005465.8027,625810444.9618237,14.87452000659065,-2.984322416780611,8.510698523750792,-1.9920083057142988e-06,8.029421044330799e-18,-2.3204105060533726e-07,-4.713456868894368e-16
five_stage_amp_20250523_215656.raw,2.56e-06,2.56e-06,5.64e-06,5.64e-06,2.2300000000000002e-06,2.1e-07,2.1e-07,1.3e-07,1.3e-07,8e-08,1.2,0.64,0.81,0.81,0.001,-0.001,34.31178817723652,8317637.711026917,88.26351838617673,0.0004031667298527797,707878408964.857,326250667.1284744,24.94345109298351,12.72816325628696,50.63711629505591,-4.6993680349258775e-06,3.952539831858433e-15,-1.618748954427904e-07,8.391373696276378e-16
five_stage_amp_20250523_215658.raw,2.07e-06,2.07e-06,1.5800000000000001e-06,1.5800000000000001e-06,4.5e-06,2.3e-07,2.3e-07,1.4e-07,1.4e-07,2.2e-07,1.2,0.56,0.19,0.19,0.044,-0.044,38.653189549451575,6918.309709189461,90.25221159233469,1.576530086183243e-07,1696223490403.02,106862111.8862574,34.22751935852276,17.06956474236709,85.63661297504265,9.091696778558082e-08,-3.99066799129454e-17,2.3296251639859485e-05,7.286593039508739e-14
five_stage_amp_20250523_215659.raw,5.33e-06,5.33e-06,2.08e-06,2.08e-06,5.3e-06,2.3e-07,2.3e-07,1.1e-07,1.1e-07,2.2e-07,1.2,1.08,0.39,0.39,0.02,-0.02,39.00314729279632,1000000.000000022,89.30351096253052,2.900641997957865e-05,1344638439361.2349,229682506.5093932,34.06701402975271,17.41952237189504,89.15739373929684,1.5709271065211398e-09,-2.121817846529745e-20,1.632864859701529e-07,9.84410070655672e-18
five_stage_amp_20250523_215701.raw,1.71e-06,1.71e-06,4.43e-06,4.43e-06,5.33e-06,1.9e-07,1.9e-07,2.3e-07,2.3e-07,1.6e-07,1.2,0.4,0.17,0.17,0.032,-0.032,39.692531857403154,4168.693834703407,89.47548054454879,1.030240375871436e-07,1606091323083.3584,29678714.6172023,35.49556717733039,18.10890728455949,96.52206532121066,5.351844196263646e-07,-2.3495735319305435e-16,3.931072469799848e-05,5.217055536279564e-13
five_stage_amp_20250523_215702.raw,8e-07,8e-07,6.6e-07,6.6e-07,2.96e-06,1.5e-07,1.5e-07,8e-08,8e-08,7e-08,1.2,0.46,0.12,0.12,0.001,-0.001,23.81995273175618,5011.872336272789,93.54648471704535,2.074466299553695e-08,5754856667148.483,100039879.5627011,21.43918615822042,2.23635056723463,15.523785947863198,3.000114360350666e-08,-4.201095143880631e-17,3.273814943204814e-05,2.083979247288662e-13
five_stage_amp_20250523_215704.raw,2.18e-06,2.18e-06,5.77e-06,5.77e-06,1.57e-06,2.1e-07,2.1e-07,1.8e-07,1.8e-07,1.4e-07,1.2,0.5,0.26,0.26,0.033,-0.033,42.746869518253575,23988.32919019528,89.08072638994875,9.238300372070418e-07,1109972545333.4446,50561084.79009996,38.17343753676202,21.16325407788833,137.1966402632265,1.0422210817163112e-07,-7.257793298617202e-18,6.6406221672019175e-06,1.2478590865664199e-14
five_stage_amp_20250523_215705.raw,4.6400000000000005e-06,4.6400000000000005e-06,5.84e-06,5.84e-06,2.82e-06,1.4e-07,1.4e-07,1.7000000000000001e-07,1.7000000000000001e-07,1.8e-07,1.2,0.44,0.61,0.61,0.05,-0.05,40.89424406873523,758577.5750292001,87.66552527391721,2.638163824602498e-05,1175873014746.8206,27366794.2713292,35.33935273098152,19.31061914781066,107.12487945291703,-8.160425740492073e-05,3.8504089392211845e-13,-1.4096561689308111e-06,6.027371824837882e-14
five_stage_amp_20250523_215707.raw,9.4e-07,9.4e-07,5.14e-06,5.14e-06,4.04e-06,1.2000000000000002e-07,1.2000000000000002e-07,2.3e-07,2.3e-07,1.5e-07,1.2,0.5700000000000001,0.04,0.04,0.01,-0.01,12.687799644488384,3467.36850452536,103.19031808388095,6.959790897245179e-09,6321063021654.93,163674325.5577459,19.06664004380811,-8.895825684791665,4.309134024432448,2.1996847864237588e-07,-1.3829613886384977e-15,4.8029068785915234e-05,5.733680430656634e-12
five_stage_amp_20250523_215708.raw,3.4700000000000002e-06,3.4700000000000002e-06,5.73e-06,5.73e-06,1.72e-06,1.5e-07,1.5e-07,1.6e-07,1.6e-07,2.3e-07,1.2,0.13,0.33,0.33,0.016,-0.016,23.578101934325836,3467.36850452536,92.89254635967609,1.353387962026711e-08,6040689760616.945,19933.34634582757,19.90707499697763,1.994461865402952,15.097502735626179,4.573196123030092e-07,-3.4701270166099657e-15,4.802547423552536e-05,3.836032948185992e-12
five_stage_amp_20250523_215710.raw,5.57e-06,5.57e-06,5.73e-06,5.73e-06,5.9700000000000004e-06,1.7000000000000001e-07,1.7000000000000001e-07,1.9e-07,1.9e-07,1.1e-07,1.2,0.22,0.86,0.86,0.05,-0.05,42.667165680157744,39810.71705535037,88.58318444483841,1.383796420244827e-06,1227500256248.669,1543695.207355022,37.02394652077213,21.08354076322848,135.9434490287616,7.413372970162924e-08,-1.2677601183132265e-17,4.064446228918602e-06,6.186801709525546e-15
five_stage_amp_20250523_215712.raw,4.36e-06,4.36e-06,7.3e-07,7.3e-07,1.61e-06,9e-08,9e-08,1.4e-07,1.4e-07,1.2000000000000002e-07,1.2,0.05,0.99,0.99,0.005,-0.005,31.18612644192414,758.5775750291913,91.05416205463288,5.166923494636455e-09,4578565213018.134,11303.53184464081,26.72256246827251,9.602510623500084,36.24989350617188,4.782931507208352e-07,-2.5200409164140963e-14,0.00021872325009320186,1.5143163188141803e-11
five_stage_amp_20250523_215713.raw,2.16e-06,2.16e-06,4.08e-06,4.08e-06,4.53e-06,2e-07,2e-07,1.3e-07,1.3e-07,2e-07,1.2,0.21,0.3,0.3,0.034,-0.034,38.281687909238975,13182.56738556427,89.86856568476735,2.843621652220321e-07,1774676775662.6433,348103.148432255,33.80783803526994,16.69806153778361,82.05109793819389,1.1377018479868879e-07,-2.4888445401918674e-17,1.2203990123277747e-05,4.4278285742118455e-14
five_stage_amp_20250523_215715.raw,5.14e-06,5.14e-06,5.3e-06,5.3e-06,2.55e-06,8e-08,8e-08,1.7000000000000001e-07,1.7000000000000001e-07,1.4e-07,1.2,0.5700000000000001,0.36,0.36,0.046,-0.046,30.774854453925688,5248074.602497852,88.09602763394888,6.005205338920355e-05,2689478926032.064,157515199.0887091,25.98151185823789,9.191229532977488,34.573450303896855,1.2566912377553175e-09,-4.111073604079405e-21,3.057453782932287e-08,2.767845637155634e-18
five_stage_amp_20250523_215716.raw,2.52e-06,2.52e-06,1.6e-06,1.6e-06,2.25e-06,1.9e-07,1.9e-07,1e-07,1e-07,7e-08,1.2,0.67,0.03,0.03,0.023,-0.023,-5.985453303080099,8709.63589956093,179.99331126524822,5.727470974139632e-09,-9101943807141.336,192103736.3900205,15.65198159251296,-27.56907796804425,0.5020273037880343,-2.0384092480671635e-08,-2.224405384992266e-16,1.8539215285677865e-05,3.4402117501973743e-13
five_stage_amp_20250523_215718.raw,4.16e-06,4.16e-06,4.22e-06,4.22e-06,8.1e-07,7e-08,7e-08,9e-08,9e-08,2e-07,1.2,0.04,0.66,0.66,0.002,-0.002,-9.959905127683227,7244.359600750002,179.9917321850985,8.211799837582389e-10,-87865188827512.31,1440.343537256462,2.611663061174104,-31.54390702465576,0.317715454239376,-8.511729965163215e-08,3.0343605787271948e-15,2.2710979385783245e-05,-2.4487536139329366e-12
five_stage_amp_20250523_215719.raw,4.12e-06,4.12e-06,4.77e-06,4.77e-06,3.32e-06,1.7000000000000001e-07,1.7000000000000001e-07,1e-07,1e-07,1.3e-07,1.2,0.64,0.8300000000000001,0.8300000000000001,0.048,-0.048,33.71343088873181,12589254.11794199,88.40999673698605,0.0004089725489085719,1037788354691.7538,344062706.2810012,25.38058199362139,12.12980446606434,48.49220840129184,-4.5142395054684485e-08,5.242789073550042e-19,1.1797060103729012e-08,-1.1679428405250005e-17
five_stage_amp_20250523_215721.raw,5.3e-06,5.3e-06,3.57e-06,3.57e-06,1.85e-06,7e-08,7e-08,2.2e-07,2.2e-07,1.2000000000000002e-07,1.2,0.07,0.53,0.53,0.028,-0.028,22.0134796119517,2754.2287033382,93.60093382602764,8.77233459147169e-09,6911519023286.139,18792.14290729242,18.34498879248038,0.4298551728659112,12.608807773006083,5.320630053775279e-07,-1.0004652671846864e-14,5.824530541562082e-05,6.708567420013265e-12
five_stage_amp_20250523_215722.raw,2.43e-06,2.43e-06,8.8e-07,8.8e-07,1.8900000000000001e-06,2.2e-07,2.2e-07,6.000000000000001e-08,6.000000000000001e-08,1.1e-07,1.2,0.48,0.64,0.64,0.013000000000000001,-0.013000000000000001,19.1665198579176,14454397.70745965,95.89956537283872,5.96804364596065e-05,4642065593501.034,59612905.24943744,14.78531995653995,-2.41710506303238,8.871001938990892,-5.207788208568046e-07,3.0971792126606457e-16,-1.003889719978433e-07,3.2959374382097807e-16
five_stage_amp_20250523_215724.raw,3.88e-06,3.88e-06,1.83e-06,1.83e-06,3.72e-06,1.3e-07,1.3e-07,1.9e-07,1.9e-07,2.3e-07,1.2,0.16,0.13,0.13,0.007,-0.007,29.730475462125558,6309.573444802018,91.26060906077527,4.942201938798063e-08,3795608127716.17,74628.71985751565,24.94948085268912,8.14685043703627,30.656585320597145,1.1224109386707991e-07,-3.2670168591607144e-16,2.617701332662569e-05,3.1238343804082965e-13
five_stage_amp_20250523_215725.raw,5.3e-06,5.3e-06,3.52e-06,3.52e-06,4.9100000000000004e-06,2.4000000000000003e-07,2.4000000000000003e-07,2.3e-07,2.3e-07,2.1e-07,1.2,0.9,0.9400000000000001,0.9400000000000001,0.013000000000000001,-0.013000000000000001,-20.01995269005901,398107170.5535098,179.99999984346496,0.0004302294304951093,-18525201102310.74,166297169.5215159,8.813158318250187,-41.60357761101142,0.09852124623883267,-7.223526483891285e-10,1.0987665290485854e-19,-1.0173552947972163e-08,4.16778798227375e-18
five_stage_amp_20250523_215727.raw,5.37e-06,5.37e-06,1.6900000000000001e-06,1.6900000000000001e-06,9.7e-07,1.1e-07,1.1e-07,8e-08,8e-08,1.6e-07,1.2,0.28,0.07,0.07,0.037,-0.037,19.698206936000624,25118.86431509619,95.58876036929246,6.668474575655247e-08,7419936623623.813,612823.4743809822,17.53080755120959,-1.885417970528968,9.149569545177116,-0.00016135078806022213,1.23458278961225e-11,-3.445051699435741e-05,3.580472197188398e-11
five_stage_amp_20250523_215728.raw,1e-06,1e-06,2.9400000000000002e-06,2.9400000000000002e-06,1.4e-06,7e-08,7e-08,2e-07,2e-07,6.000000000000001e-08,1.2,0.84,0.74,0.74,0.006,-0.006,-1.5309793091240487,144543977.0745971,179.99999959729806,0.0003704888578534828,-597302276354.0814,129974523.4949991,9.366180705210539,-23.11460423007656,0.8383995461605518,9.83686362675224e-12,-1.1468896055561314e-23,1.1303494290548557e-09,1.961154960858866e-20
five_stage_amp_20250523_215730.raw,2.27e-06,2.27e-06,3.97e-06,3.97e-06,1.25e-06,1.9e-07,1.9e-07,1e-07,1e-07,1.2000000000000002e-07,1.2,0.46,0.85,0.85,0.03,-0.03,34.67399705805123,1513561.248436242,89.90462318422769,2.852394132259266e-05,1839900653346.61,29879342.65765182,28.78310024547675,13.09037213708427,54.16264353005949,1.0034761435031607e-09,-8.33072069699847e-21,1.0975115843983573e-07,6.413957627267389e-18
five_stage_amp_20250523_215731.raw,2.93e-06,2.93e-06,3.8e-06,3.8e-06,3e-06,1.4e-07,1.4e-07,1.4e-07,1.4e-07,2.1e-07,1.2,1.07,0.53,0.53,0.004,-0.004,39.29705400775133,3801893.963205702,87.63702665990714,0.0001584602165848773,942843797792.0608,260148404.3595724,33.83371332084639,17.71342908680128,92.22585717629742,1.3436202803291207e-09,-3.3451818970197074e-21,4.375551250153072e-08,1.7380968965715295e-18
five_stage_amp_20250523_215733.raw,1.3600000000000001e-06,1.3600000000000001e-06,4.36e-06,4.36e-06,4.17e-06,2.1e-07,2.1e-07,6.000000000000001e-08,6.000000000000001e-08,2.4000000000000003e-07,1.2,0.31,0.86,0.86,0.013000000000000001,-0.013000000000000001,16.189702561812272,1096478.196143209,98.59005730193135,2.211745671461408e-06,8026083690418.901,4867359.220668397,12.4634432509186,-5.393922359074274,6.448892365133803,7.656343055446152e-10,-2.0623184841538243e-20,1.515617239804835e-07,4.716274801572327e-17
five_stage_amp_20250523_215734.raw,8e-07,8e-07,1.6900000000000001e-06,1.6900000000000001e-06,2.65e-06,1.9e-07,1.9e-07,1.1e-07,1.1e-07,1.4e-07,1.2,0.35000000000000003,0.88,0.88,0.049,-0.049,36.414420018335335,301995.1720402077,90.41359205659542,6.712363093463648e-06,1638317070316.1426,7072816.026808674,30.39254426985619,14.83079509747465,66.17913908275992,-3.95340343550361e-08,1.3518465101105622e-18,5.329476896777753e-07,-2.875877868130603e-16
five_stage_amp_20250523_215736.raw,5.4e-06,5.4e-06,5.19e-06,5.19e-06,4.44e-06,2.2e-07,2.2e-07,6.000000000000001e-08,6.000000000000001e-08,2e-07,1.2,0.86,0.64,0.64,0.014,-0.014,16.299834951055765,87096358.99561055,97.28617939844145,0.0003672407246163137,3865737597456.2285,616164270.1311519,12.87412975058423,-5.283789969896803,6.531183673138959,-8.717794489870021e-07,6.229946044802294e-18,-1.3158456456812832e-07,-2.5185377472732737e-16
five_stage_amp_20250523_215738.raw,1.95e-06,1.95e-06,3.76e-06,3.76e-06,1.82e-06,6.000000000000001e-08,6.000000000000001e-08,1.1e-07,1.1e-07,1.8e-07,1.2,1.03,0.11,0.11,0.027,-0.027,18.610828740685065,3019951.720402087,96.15150405339048,8.035927642544961e-06,6994065498546.58,283445242.3219294,16.77248199650326,-2.972795949825898,8.278895791885901,-1.8275686239349815e-06,3.0533240206711307e-15,-3.96381273650733e-07,4.8896942111038444e-15
five_stage_amp_20250523_215739.raw,2.9e-06,2.9e-06,4.54e-06,4.54e-06,1.61e-06,1.2000000000000002e-07,1.2000000000000002e-07,2.3e-07,2.3e-07,1.3e-07,1.2,0.9,0.96,0.96,0.016,-0.016,-14.651511004097467,251188643.1509657,179.99999934127118,0.0004269780963390564,-8619395703868.201,186043065.5529677,4.824530741016476,-36.23513592492646,0.18260073541930402,-1.5880516757407996e-09,2.892372303299832e-19,-1.2309667639879548e-08,5.919870076242326e-18
five_stage_amp_20250523_215741.raw,4.56e-06,4.56e-06,1.62e-06,1.62e-06,5.72e-06,7e-08,7e-08,1.8e-07,1.8e-07,8e-08,1.2,0.75,0.53,0.53,0.048,-0.048,-11.10406854502385,549540873.857642,179.9999998904287,0.0003108169092563018,-19632585454273.645,82111131.26308891,16.26349114047063,-32.68769346597638,0.27555063793960904,-1.8927217475205466e-09,3.284445683753244e-19,-9.017911939008597e-09,3.3219109928579138e-18
five_stage_amp_20250523_215742.raw,2.64e-06,2.64e-06,5.91e-06,5.91e-06,3.95e-06,1.6e-07,1.6e-07,2.1e-07,2.1e-07,1.7000000000000001e-07,1.2,1.12,0.62,0.62,0.016,-0.016,39.590702626484486,4786300.923226498,84.08440936681565,0.0003043746697243047,622565000904.8607,260887721.8355536,33.10846402789773,18.00707770552915,95.39709091592516,2.533679959247422e-09,-5.637162127971491e-21,3.423255839692771e-08,2.351712849973405e-18
five_stage_amp_20250523_215744.raw,4.71e-06,4.71e-06,4.95e-06,4.95e-06,5.36e-06,9e-08,9e-08,1.9e-07,1.9e-07,2e-07,1.2,1.12,0.58,0.58,0.026000000000000002,-0.026000000000000002,29.36739962596514,30199517.20402097,84.4471358060368,0.0005318497680271112,1667540992885.2017,290288636.6557316,24.60876183250466,7.783774705012636,28.777969077690837,-9.306731027702763e-07,3.5654109716585156e-16,-5.3540472688457176e-08,9.729527528442718e-17
five_stage_amp_20250523_215745.raw,2.8500000000000002e-06,2.8500000000000002e-06,3.49e-06,3.49e-06,3.34e-06,8e-08,8e-08,7e-08,7e-08,2.1e-07,1.2,0.7000000000000001,0.85,0.85,0.024,-0.024,22.69469049041149,45708818.96148877,92.91937627637444,0.0003696070676254243,2806622464439.809,289155073.4034019,17.5171214653016,1.111065569459039,13.637496410294943,-8.034194032587354e-07,4.113967682814213e-18,-5.53981237998572e-08,-2.067046579253712e-16
five_stage_amp_20250523_215747.raw,1.12e-06,1.12e-06,2.71e-06,2.71e-06,5.7900000000000005e-06,1.1e-07,1.1e-07,2.2e-07,2.2e-07,6.000000000000001e-08,1.2,0.58,0.6,0.6,0.05,-0.05,31.928896568481925,6918309.709189535,87.95301201140539,0.000223425400070834,988670021686.9053,133895416.9422636,26.47752486377545,10.34527373064742,39.4861534039912,9.801552481164829e-10,-1.1086292120898816e-21,2.3097353346439164e-08,1.3858706957172396e-18
five_stage_amp_20250523_215748.raw,1.93e-06,1.93e-06,3.88e-06,3.88e-06,4.56e-06,1.3e-07,1.3e-07,1.3e-07,1.3e-07,1.3e-07,1.2,0.3,0.55,0.55,0.05,-0.05,37.30067116668142,199526.2314968918,89.89026206776714,4.292081505633247e-06,1733998373615.3828,4990606.948546709,32.00443195622925,15.71704624577031,73.28811614850616,7.780282782355202e-09,-1.2547341457799833e-19,7.969858774366282e-07,2.2265242825581467e-16
five_stage_amp_20250523_215750.raw,1.56e-06,1.56e-06,5.02e-06,5.02e-06,3.15e-06,1.4e-07,1.4e-07,2.1e-07,2.1e-07,6.000000000000001e-08,1.2,0.78,0.49,0.49,0.047,-0.047,41.204197727286115,1584893.192461149,86.63186248867578,8.177313511374494e-05,798602773245.2948,235521978.9134968,35.86308866046252,19.62057280634513,114.8710751036158,-6.181980471492553e-08,1.9784188964487097e-18,1.0302419638927995e-07,-4.9810000784079424e-17
five_stage_amp_20250523_215751.raw,3.59e-06,3.59e-06,1.75e-06,1.75e-06,2.9e-06,1.2000000000000002e-07,1.2000000000000002e-07,1.6e-07,1.6e-07,6.000000000000001e-08,1.2,0.71,0.24,0.24,0.005,-0.005,38.5935402656864,104712.8548050918,89.950504465791,2.457182107637059e-06,1644664335498.328,126263720.5306862,33.56697493630516,17.00991534642257,85.05052784629035,9.908215174013947e-09,-5.2352981958665455e-19,1.5339228144046145e-06,5.368291087266048e-16
